Molecule ChEMBL ID,Smiles,Standard Type,Standard Value,Standard Units,pChEMBL Value
CHEMBL1515547,Cc1ccc(S(=O)(=O)N(C)CC(=O)Oc2ccc(-c3nnco3)cc2)cc1,Potency,631.0,nM,6.2
CHEMBL1483025,CN(C)c1ccc(/C=C(\C#N)C(=O)NCc2ccco2)cc1,Potency,28183.8,nM,4.55
CHEMBL1612534,CCc1nn(CC(=O)NC(C)c2ccccc2)c(=O)c2cc3sccc3n12,Potency,631.0,nM,6.2
CHEMBL1435006,Cc1cc(C)cc(N2CCn3c2nc2c3c(=O)n(CCCc3ccccc3)c(=O)n2C)c1,Potency,100000.0,nM,4.0
CHEMBL1545112,N#Cc1cc2sc3nnc(-c4ccncc4)n3c2cc1C#N,Potency,100000.0,nM,4.0
CHEMBL1506062,COc1ccc(S(=O)(=O)Nc2ccc(C(N)=O)cc2)cc1C(=O)N1CCCCCC1,Potency,56234.1,nM,4.25
CHEMBL1554617,CCN(CC(=O)NC(=O)Nc1ccccc1F)Cc1ccccc1,Potency,28183.8,nM,4.55
CHEMBL1600638,CCOC(=O)c1cccc(NC(=O)c2cn(-c3cccc(OC)c3)c(=O)c3ccccc23)c1,Potency,891.3,nM,6.05
CHEMBL1466660,Cc1cccc(NC(=O)CCN2CC(C)OC(C)C2)c1.Cl,Potency,100000.0,nM,4.0
CHEMBL1427697,CNC(SCc1ccccc1)=C1C(=O)N(C)C(=O)N(C)C1=O,Potency,1122.0,nM,5.95
CHEMBL1365569,CC1(C)C=C(c2ccc(O)cc2)CC(C)(C)N1,Potency,4466.8,nM,5.35
CHEMBL1405223,CCCCOc1ccc(C(=O)NCc2ccccn2)cc1,Potency,631.0,nM,6.2
CHEMBL1349896,O=C(CN(C(=O)c1csnn1)c1ccc(F)c(Cl)c1)NC1CCCC1,Potency,112201.8,nM,3.95
CHEMBL315144,CC(=O)N[C@H](C)C(=O)S[C@H](Cc1ccc2oc3ccccc3c2c1)C(=O)O,IC50,1000000.0,nM,
CHEMBL1565989,Oc1nc2ccccc2nc1-c1c[nH]c2ccccc12,Potency,100000.0,nM,4.0
CHEMBL1339595,Cc1c(NC(=O)C(C)OC(=O)c2cc3c4ccccc4n(C)c3s2)c(=O)n(-c2ccccc2)n1C,Potency,89125.1,nM,4.05
CHEMBL1527072,CC(C)OC(=O)c1c(NC(=O)COc2cccc(Br)c2)sc2c1CCCC2,Potency,707.9,nM,6.15
CHEMBL1319231,CC(C)CN(C(=O)C1CCCCC1)C1CCS(=O)(=O)C1,Potency,707.9,nM,6.15
CHEMBL1475268,COc1cccc(NC(=O)Cn2c(=O)c3cccn3c3ccc(F)cc32)c1,Potency,2511.9,nM,5.6
CHEMBL1379126,CC1(C)CC(CC(=O)NNc2nc(-c3ccccc3)cs2)C(=O)O1,Potency,31622.8,nM,4.5
CHEMBL243216,O=C(CC1Sc2ncnn2C1=O)Nc1ccccc1,Potency,70794.6,nM,4.15
CHEMBL1529514,Cc1ccc(-n2nc(CO)c(C(=O)NCCc3ccccc3)n2)cc1C,Potency,707.9,nM,6.15
CHEMBL1400380,Cc1cccc(C)c1NC(=O)CN(C)C(=O)C1CCN(c2ncnc3sc(C)c(C)c23)CC1,Potency,562.3,nM,6.25
CHEMBL1439585,O=C(Nc1cccc(Cl)c1)c1cnc2sc(N3CCCC3)nn2c1=O,Potency,3548.1,nM,5.45
CHEMBL1490112,COC(=O)c1ccncc1C(=O)Nc1ccc(F)cc1,Potency,4466.8,nM,5.35
CHEMBL1975547,CC(=O)c1sc(N/N=C\c2ccc(N(C)C)cc2)nc1C,Potency,5011.9,nM,5.3
CHEMBL1408463,CCc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3cccs3)sc2c1,Potency,3162.3,nM,5.5
CHEMBL1605679,O=C(NNC(=O)c1ccccc1F)c1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1,Potency,100000.0,nM,4.0
CHEMBL1475297,CCN(C(=O)COC(=O)CCc1ccc(OC)cc1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,Potency,44668.4,nM,4.35
CHEMBL1360364,CCOc1ccc(C)cc1S(=O)(=O)Nc1ccc(Cl)cn1,Potency,15848.9,nM,4.8
CHEMBL1532724,CCc1c(C)nc(N)c(C#N)c1-c1ccccc1,Potency,89125.1,nM,4.05
CHEMBL1520466,CCC(CC)C(=O)Nc1cc(C(=O)OC)cc(C(=O)OC)c1,Potency,7079.5,nM,5.15
CHEMBL1415497,Cc1cc(O)nc(SCC(=O)/C=C2\N(C)c3ccccc3C2(C)C)n1,Potency,112201.8,nM,3.95
CHEMBL1581470,O=C1/C(=C/c2cc3c(cc2Cl)OCO3)N2CCC1CC2,Potency,12589.3,nM,4.9
CHEMBL1598803,O=C(Cc1ccc(-c2ccccc2)cc1)NCCS(=O)(=O)N1CCN(c2ccccc2F)CC1,Potency,79432.8,nM,4.1
CHEMBL809,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Potency,28183.8,nM,4.55
CHEMBL1542646,CCC(Sc1nc(O)c(C#N)c(-c2ccccc2)n1)C(=O)Nc1cc(C)on1,Potency,631.0,nM,6.2
CHEMBL1464143,COc1ccc(C(=O)N(CN2CCCC2=O)c2nccs2)cc1OC,Potency,100000.0,nM,4.0
CHEMBL1464227,O=C(CN1C(=O)NC2(CCCCC2)C1=O)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,Potency,70794.6,nM,4.15
CHEMBL1493987,Cc1ccc(/C=C2\SC(=S)N(C3CCS(=O)(=O)C3)C2=O)cc1,Potency,28183.8,nM,4.55
CHEMBL1478868,O=C(CSc1nc(C2CCCCC2)n(-c2ccccc2)n1)NCCN1C(=O)CSC1=O,Potency,79432.8,nM,4.1
CHEMBL1400368,Cc1ccc(-c2nc(NC(=O)CSc3nc(C)nc4sc5c(c34)CCCC5)ns2)cc1,Potency,35481.3,nM,4.45
CHEMBL1565833,COc1ccccc1N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,Potency,1778.3,nM,5.75
CHEMBL1551815,CCc1c(C)sc(NC(=O)c2cc(-c3cccc(Cl)c3)on2)c1C#N,Potency,2818.4,nM,5.55
CHEMBL1568489,COc1ccccc1-c1c(C)oc2c(CN3CCN(C)CC3)c(O)ccc2c1=O,Potency,89125.1,nM,4.05
CHEMBL1355103,CCCNC(=O)c1cc2n(n1)CCCN(Cc1ccc(C)cc1)C2=O,Potency,70794.6,nM,4.15
CHEMBL3199199,COc1ccccc1NC(=O)/C(=N/OCc1ccc(C#N)cc1)C(C)=O,Potency,1000.0,nM,6.0
CHEMBL1316832,Cc1ccc(NC(=O)CN(C)S(=O)(=O)c2c[nH]cn2)cc1,Potency,1000.0,nM,6.0
CHEMBL1421266,CCCc1ccc2oc(C(=O)N3CCC[C@H]3CO)c(C)c2c1,Potency,707.9,nM,6.15
CHEMBL1421270,O=C(Nc1ccc(/C=C/c2nc3ccccc3o2)cc1)c1c(F)cccc1F,Potency,5623.4,nM,5.25
CHEMBL1551948,CCCN1C(C(=O)c2ccccc2)=C(OC(=O)c2ccc(OC)cc2)c2ccccc2S1(=O)=O,Potency,100000.0,nM,4.0
CHEMBL1440895,CCCn1cc(CN2CCCC(C(=O)c3ccc4c(c3)OCO4)C2)c(C)n1,Potency,4466.8,nM,5.35
CHEMBL1395039,Cc1ccc(NC(=O)COC(=O)c2ccc(C)c(S(=O)(=O)N3CCOCC3)c2)cc1,Potency,354.8,nM,6.45
CHEMBL1519346,CSCCC(NC(=O)c1ccco1)C(=O)OC(C)C(=O)NC(=O)NC1CCCCC1,Potency,35481.3,nM,4.45
CHEMBL1608739,COc1ccc2c(c1)cc1c(=O)n(CC(=O)NCCc3ccccc3)nc(C)n12,Potency,562.3,nM,6.25
CHEMBL1383304,Cc1cc(-c2ccco2)n(-c2ccccc2)n1,Potency,100000.0,nM,4.0
CHEMBL1321926,O=C(/C=C/c1cccc(Cl)c1)NCCN1CCOCC1,Potency,7079.5,nM,5.15
CHEMBL1401595,COc1ccc(OCC(O)CN2C(=O)c3ccccc3S2(=O)=O)cc1,Potency,1412.5,nM,5.85
CHEMBL1452578,CCn1c(SCC(=O)c2ccc(Br)cc2)nnc1C(C)NC(=O)Cc1ccc(OC)cc1,Potency,39810.7,nM,4.4
CHEMBL1397052,CCCN1C(=O)c2ccccc2CC1(C)C(=O)NC1CCCCC1,Potency,1122.0,nM,5.95
CHEMBL1353004,COCCCNC(=O)CCC(=O)NNc1nc2ccccc2c2nc(C)nn12,Potency,1995.3,nM,5.7
CHEMBL1343552,Cc1c(OCc2ccccc2)c(=O)ccn1Cc1ccccc1,Potency,316.2,nM,6.5
CHEMBL1413658,C=CCCC(=O)N1CCCC(Cc2cccc(Cl)c2)(C(=O)OCC)C1,Potency,44668.4,nM,4.35
CHEMBL1394699,O=C(NC1CCS(=O)(=O)C1)c1cccc(Br)c1,Potency,794.3,nM,6.1
CHEMBL1320456,CC1(C)NC(=O)N(CCOCCOc2c(Cl)cc(Cl)cc2Cl)C1=O,Potency,2818.4,nM,5.55
CHEMBL1604414,CCC(C)(NC(=O)c1ccc(O)nc1)C(=O)NC1CCCC1,Potency,10000.0,nM,5.0
CHEMBL1438300,O=C(CSc1nnnn1-c1ccccc1)Nc1ncc2c(n1)CC(c1ccccc1)CC2=O,Potency,25118.9,nM,4.6
CHEMBL1419356,O=C(CCCn1c(=S)[nH]c2cc3c(cc2c1=O)OCO3)N1CCN(c2ccccc2)CC1,Potency,707.9,nM,6.15
CHEMBL1594602,COC(=O)c1[nH]nc2c1C(=O)N(Cc1ccccc1)C2=O,Potency,25118.9,nM,4.6
CHEMBL1435988,COC(=O)c1ccccc1NC(=O)C1CCN(C(=O)N2CC(C)Oc3ccccc32)CC1,Potency,112201.8,nM,3.95
CHEMBL1328601,C#CCSc1nnc(-c2c[nH]c3ccccc23)n1C,Potency,2818.4,nM,5.55
CHEMBL1594622,Cn1c(=O)cc(SCC(=O)NCC2CCCO2)c2ccc(Cl)cc21,Potency,2818.4,nM,5.55
CHEMBL1319270,CCOc1ccccc1Nc1nc2ccccc2n1C(C)C,Potency,631.0,nM,6.2
CHEMBL1448368,O=C(NCc1ccc(Cl)cc1Cl)c1cccc(N2CCCS2(=O)=O)c1,Potency,3981.1,nM,5.4
CHEMBL1399111,CCCCc1nc2ccccc2n1Cc1nnc2n1-c1ccccc1SC2,Potency,63095.7,nM,4.2
CHEMBL1339915,CCOC(=O)C1=C(CC)OC(N)=C(C#N)C1c1ccc(NC(C)=O)cc1,Potency,125892.5,nM,3.9
CHEMBL1594655,Cc1ccc(N(CC(=O)Nc2ccccc2-c2ccccc2)S(=O)(=O)c2ccccc2)c(C)c1,Potency,2238.7,nM,5.65
CHEMBL1555964,COc1ccc(NC(=O)Nc2ccc(OCC(=O)N3CCOCC3)cc2)cc1OC,Potency,794.3,nM,6.1
CHEMBL1473321,O=C(CCn1c(=O)c2ccccc2n(Cc2cccc(F)c2)c1=O)NCc1ccc2c(c1)OCO2,Potency,5623.4,nM,5.25
CHEMBL3212259,Cc1ccc(NC(=O)CCC(=O)N/N=C/c2cccnc2)cc1,Potency,631.0,nM,6.2
CHEMBL1489629,COC(=O)Cc1c(O)ccn(Cc2ccc(F)cc2)c1=O,Potency,79432.8,nM,4.1
CHEMBL1517845,O=C(c1ccc(CSc2nc3ccncc3n2Cc2ccccc2F)cc1)N1CCCCC1,Potency,794.3,nM,6.1
CHEMBL1489655,Cc1ccc(C)c(NC(=O)N2CCN3CCCCC3C2)c1,Potency,50118.7,nM,4.3
CHEMBL1478657,CCOC(=O)N1CCN(C(=O)CNC(=O)c2ccc(Br)o2)CC1,Potency,112201.8,nM,3.95
CHEMBL1606588,COc1ccccc1C(=O)NCCC(=O)NCC(c1ccco1)N1CCCC1,Potency,10000.0,nM,5.0
CHEMBL1489497,Cc1ccc(NS(=O)(=O)c2c(C)nc(O)nc2O)cc1C,Potency,631.0,nM,6.2
CHEMBL1331566,Nc1nc(N(Cc2ccccc2)Cc2ccccc2)nc(C(F)(F)F)n1,Potency,631.0,nM,6.2
CHEMBL1517859,CCN(CC(=O)Nc1c(F)cccc1F)C(=O)C1CCN(S(=O)(=O)c2ccc(C)cc2C)CC1,Potency,5623.4,nM,5.25
CHEMBL1320445,O=C(COc1ccc(Cl)cc1Cl)NCCCN1CCOCC1,Potency,63095.7,nM,4.2
CHEMBL1473214,COc1ccc(NC(=O)C2CCCN(S(=O)(=O)c3cccs3)C2)cc1,Potency,3162.3,nM,5.5
CHEMBL1439464,COc1ccc(N(Cc2cc3ccc(C)cc3nc2O)C(C)=O)cc1,Potency,89125.1,nM,4.05
CHEMBL1381426,O=Cc1cn(CC(=O)N2CCCc3ccccc32)c2ccccc12,Potency,100000.0,nM,4.0
CHEMBL1315907,O=C(NCCOc1ccccc1F)C1CCC(=O)N(CC2CCCCC2)C1,Potency,3981.1,nM,5.4
CHEMBL1315916,CCc1cccc(CC)c1NC(=O)c1c(C)oc2ccc(O)c(CN3CCOCC3)c12,Potency,112201.8,nM,3.95
CHEMBL1444138,CC1(c2ccc3ccccc3c2)NC(=O)N(CC(=O)NCC(C)(C)N2CCOCC2)C1=O,Potency,28183.8,nM,4.55
CHEMBL1427703,COC(=O)c1cccc(-n2cnnn2)c1,Potency,631.0,nM,6.2
CHEMBL1506866,CCn1c(COc2ccccc2OC)nnc1SCC#N,Potency,2818.4,nM,5.55
CHEMBL1467497,COc1cccc(/C=C2/SC(=S)N(CC(=O)Nc3nnc(C)s3)C2=O)c1,Potency,25118.9,nM,4.6
CHEMBL1506890,CC1C(C#N)=C(N)OC2=C1C(=O)CCC2,Potency,5011.9,nM,5.3
CHEMBL1349155,Cc1ccccc1C(=O)NC1CCN(CC(=O)Nc2ccc(Br)cc2)CC1,Potency,31622.8,nM,4.5
CHEMBL1593521,O=C(CN1C(=O)NC2(CCCC2)C1=O)c1ccc(Cl)s1,Potency,3162.3,nM,5.5
CHEMBL1338416,Cc1ccc(Cn2nnnc2CN2CCC(n3nnc4cc(C(F)(F)F)ccc43)CC2)cc1,Potency,1258.9,nM,5.9
CHEMBL1546054,COc1ccccc1C(=O)Nc1ccnn1C1CCN(CCC(C)c2ccc(C)o2)CC1,Potency,631.0,nM,6.2
CHEMBL1506876,CCOC(=O)C1CCCN(CC(O)COc2ccc(OC)cc2C(C)(C)C)C1,Potency,3548.1,nM,5.45
CHEMBL1562542,c1ccc(CCCN2CCOCC2)cc1,Potency,2238.7,nM,5.65
CHEMBL1309026,Cc1ccc(N2C(=O)S/C(=C/c3cn(C)c4ccccc34)C2=O)cc1,Potency,28183.8,nM,4.55
CHEMBL1497013,CC(Oc1ccccc1)C(=O)OCC(=O)N1CC(=O)Nc2ccccc21,Potency,31622.8,nM,4.5
CHEMBL1507549,Cc1ccc(S(=O)(=O)N2CCN(c3ccccc3)CC2)c(C)c1,Potency,44668.4,nM,4.35
CHEMBL1585302,CN(C(=O)CN1C(=O)S/C(=C\c2ccccc2Cl)C1=O)C1CCS(=O)(=O)C1,Potency,25118.9,nM,4.6
CHEMBL1389709,CCOC(=O)C1CCN(c2c(NCCCN(C)C3CCCCC3)c(=O)c2=O)CC1,Potency,8912.5,nM,5.05
CHEMBL1326862,COc1ccc(NC(=O)c2cccnc2Nc2ccc(OC)cc2)cc1,Potency,25118.9,nM,4.6
CHEMBL1484713,CCn1c(Cn2nnc(-c3ccccc3)n2)nnc1SCc1ccc(Cl)c(Cl)c1,Potency,3548.1,nM,5.45
CHEMBL3190561,C=CCOc1ccccc1/C=N/n1nnnc1N,Potency,89125.1,nM,4.05
CHEMBL1398103,Cn1nc(C(=O)NCc2ccccc2Cl)c2c1-c1ccccc1SC2,Potency,631.0,nM,6.2
CHEMBL1314599,COCCn1c(C)cc(O)c(C(c2ccc(C)cc2)N2CCCCC2)c1=O,Potency,112201.8,nM,3.95
CHEMBL1329377,O=C(NCCCN1CCOCC1)c1ccc(CS(=O)(=O)c2c(Cl)cccc2Cl)o1,Potency,281.8,nM,6.55
CHEMBL1438342,O=C(O)CC12C[C@H]3C[C@@H](C1)CC(n1ncc(N4CCN(c5ccccc5)CC4)c(Cl)c1=O)(C3)C2,Potency,100000.0,nM,4.0
CHEMBL1330203,CCOC(=O)N1CCN(C(=O)c2cc3cc(F)ccc3[nH]2)CC1,Potency,100000.0,nM,4.0
CHEMBL1497819,CC(C)N1CCN(Cc2ccc(OC3CCCC3)cc2)CC1CCO,Potency,631.0,nM,6.2
CHEMBL1527343,CC1CCC(C(C)C)C(OC(=O)COC(=O)c2cccn2C)C1,Potency,44668.4,nM,4.35
CHEMBL1497843,CC(C)C(=O)Nc1ccc2oc(-c3cc(F)c(F)cc3Cl)nc2c1,Potency,31622.8,nM,4.5
CHEMBL1527369,CCn1cc(C(=O)N2CCc3ccccc32)c(=O)c2cc(S(=O)(=O)N3CCCCCC3)ccc21,Potency,1412.5,nM,5.85
CHEMBL1359889,Cc1cc(C2=NN=C(NC3CC3)SC2)c(C)n1-c1c(C)n(C)n(-c2ccccc2)c1=O.Cl,Potency,28183.8,nM,4.55
CHEMBL1438924,CCOc1ccc(C(=O)N2CCC(c3nc(-c4ccc(S(=O)(=O)N5CCCC5)cc4)no3)CC2)cc1,Potency,44668.4,nM,4.35
CHEMBL1567233,O=C(CN(Cc1ccccc1)S(=O)(=O)c1ccc(S(=O)(=O)N2CCOCC2)cc1)Nc1ccccc1,Potency,1258.9,nM,5.9
CHEMBL1595324,COc1ccc(S(=O)(=O)Cc2ccc(C(=O)NC(C)C)o2)cc1,Potency,707.9,nM,6.15
CHEMBL1408873,CN(C(=O)COC(=O)C1CCN(S(=O)(=O)c2cccs2)CC1)C1CCS(=O)(=O)C1,Potency,1778.3,nM,5.75
CHEMBL1983839,O=C(N/N=C/c1cc(O)ccc1Br)c1cccnc1,Potency,50118.7,nM,4.3
CHEMBL548426,CC(C)Cc1c(O)nc(SCCN2CCOCC2)[nH]c1=O.Cl,Potency,25118.9,nM,4.6
CHEMBL1464129,COc1ccc(C2=C(Nc3ccc(C)cc3)c3ccccc3C2=O)cc1,Potency,5623.4,nM,5.25
CHEMBL1411127,COc1ccc(OC)c(C=NNC(=O)c2cc[n+](CC(=O)c3ccccc3)cc2)c1.[Br-],Potency,2818.4,nM,5.55
CHEMBL1572138,Cc1cc2occ(CC(=O)N(C)CC(=O)Nc3c(C)cccc3C)c2cc1C,Potency,39810.7,nM,4.4
CHEMBL3214004,CC(C)(C)/N=C1/C=C(O)OC12CCCCC2,Potency,11220.2,nM,4.95
CHEMBL1394703,Cc1nn(CCC(=O)Nc2cc(F)ccc2F)c(=O)c2nn(-c3ccccc3)c(C)c12,Potency,112201.8,nM,3.95
CHEMBL1478258,COC(=O)c1ccc(CC(=O)c2c(C)cc(O)cc2O)o1,Potency,1778.3,nM,5.75
CHEMBL1385756,O=C(O)/C=C/C(=O)NC1CCS(=O)(=O)C1,Potency,2818.4,nM,5.55
CHEMBL1357704,O=C(NCCc1ccccc1)C1CCN(c2ncnc3c2nc2n3CCCCC2)CC1,Potency,50118.7,nM,4.3
CHEMBL1408326,CN(C)c1ccc(C(=O)OCc2ccccc2)cc1,Potency,707.9,nM,6.15
CHEMBL1475154,CCN(CC(=O)Nc1c(F)cccc1F)C(=O)C1CCC1,Potency,1122.0,nM,5.95
CHEMBL1200386,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,Potency,79432.8,nM,4.1
CHEMBL1438330,CCC(=O)Nc1nc2nc(C)cc(O)n2n1,Potency,7079.5,nM,5.15
CHEMBL1492015,COC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1cccnc1,Potency,44668.4,nM,4.35
CHEMBL1491881,CC(C)OCP(=O)(c1ccccc1)c1ccccc1,Potency,28183.8,nM,4.55
CHEMBL1514975,Cc1ccc(S(=O)(=O)N2CCN(CC(=O)NCC3(N4CCOCC4)CCCCC3)CC2)cc1,Potency,79432.8,nM,4.1
CHEMBL1519296,Cc1ccc(C)c(NC(=O)C2CC=CCC2C(=O)O)c1,Potency,44668.4,nM,4.35
CHEMBL1570143,CCCNc1ccc(S(=O)(=O)N(CC)CC)cn1,Potency,15848.9,nM,4.8
CHEMBL1159,CC(N/C(=N\C#N)Nc1ccncc1)C(C)(C)C,Potency,354.8,nM,6.45
CHEMBL1580622,NC(=O)CSC1=N/C(=C\c2ccco2)C(=O)N1c1ccc(OC(F)F)cc1,Potency,100000.0,nM,4.0
CHEMBL1357489,Cc1oc2ncn(CC(C)C)c(=O)c2c1C(=O)NCCc1ccc(Cl)cc1,Potency,2818.4,nM,5.55
CHEMBL1345052,Cc1cc(C)n(-c2ncnc3sc4c(c23)CC(C)CC4)n1,Potency,631.0,nM,6.2
CHEMBL1384940,N=C1C(=O)OCC1c1ccccc1NC(=O)CN1CCOCC1,Potency,100000.0,nM,4.0
CHEMBL1210920,COc1ccc(C2=NN(C(C)=O)C(c3ccccc3)C2)cc1,Potency,631.0,nM,6.2
CHEMBL1527565,Cc1cc(O)c(-c2cc(O)c(C)cc2O)cc1O,Potency,63095.7,nM,4.2
CHEMBL1520614,CCN1CCCC1CNC(=O)CCc1nc(-c2ccc(C)cc2)no1,Potency,112201.8,nM,3.95
CHEMBL1454120,CCc1n[nH]c(C(=O)N2CCCC(N3CCN(c4ccccc4C)CC3)C2)c1C,Potency,3162.3,nM,5.5
CHEMBL1345755,CCCCN1C(=O)NC(=O)/C(=C(/C)Nc2c(C)n(C)n(-c3ccccc3)c2=O)C1=O,Potency,44668.4,nM,4.35
CHEMBL1434770,Cc1ccc(C)c(Nc2nn3c(=O)c4ccc(C(=O)NC5CCCCC5)cc4nc3s2)c1,Potency,707.9,nM,6.15
CHEMBL1503551,Cc1nnc(NC(=O)Cc2ccc(OCc3c(C)noc3C)cc2)s1,Potency,4466.8,nM,5.35
CHEMBL3190151,CCOC(=O)c1ccc(NC(=O)CN2CCN(CCNC=C3C(=O)CC(C)(C)CC3=O)CC2)cc1,Potency,100000.0,nM,4.0
CHEMBL1341990,CCCCc1c(C)nc2nc(SCc3ccc(Cl)cc3)nn2c1O,Potency,89125.1,nM,4.05
CHEMBL1369474,Cc1cccc(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1C,Potency,79432.8,nM,4.1
CHEMBL1557346,COc1ccc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)/C=C/c3ccccc3)cc2)nn1,Potency,63095.7,nM,4.2
CHEMBL1339709,COC(=O)c1cc2oc(C)cc2n1CC(=O)Nc1ccc(C)c(C)c1,Potency,50118.7,nM,4.3
CHEMBL1499825,C[C@H](NC(=O)c1ccco1)C(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,Potency,631.0,nM,6.2
CHEMBL1577042,CC(C)OCCCNC(=O)C1CC(=O)N(CCc2ccc(F)cc2)C1,Potency,4466.8,nM,5.35
CHEMBL1420790,CCSc1nnc(N(CCC(=O)O)CCC(=O)O)s1,Potency,39810.7,nM,4.4
CHEMBL1341110,CC(c1ccccc1)C1CC(=O)N(C2CCCCC2)C1=O,Potency,100000.0,nM,4.0
CHEMBL1314759,Cc1ccc(C)c(NC(=O)CSc2nc3ccccc3nc2N2CCOCC2)c1,Potency,100000.0,nM,4.0
CHEMBL1438533,COc1ccccc1CN(C)C(=O)c1ccc(S(=O)(=O)NCc2ccco2)cc1,Potency,707.9,nM,6.15
CHEMBL1371253,CCc1cc2c(cc3c(=O)n(CC(=O)NC(C)C)nc(CC)n32)s1,Potency,794.3,nM,6.1
CHEMBL1516944,CCn1c(=O)cc(SCC(=O)NCCc2ccc(Cl)cc2)c2ccccc21,Potency,50118.7,nM,4.3
CHEMBL1477726,CCC(C(=O)OC)n1cnc2c(cnn2-c2ccc(F)cc2)c1=O,Potency,1584.9,nM,5.8
CHEMBL1517027,COc1cc(NC(=O)C2=CC(c3ccc(C)cc3)=NS(=O)(=O)N2C)cc(OC)c1OC,Potency,3162.3,nM,5.5
CHEMBL1517583,CCOc1ccc(N(C)S(=O)(=O)c2c[nH]c(C(=O)OC)c2)cc1,Potency,5011.9,nM,5.3
CHEMBL1498852,Cc1sc2nc(SCC(=O)N(C)Cc3ccccc3)n(-c3ccccc3)c(=O)c2c1C,Potency,50118.7,nM,4.3
CHEMBL1537993,NS(=O)(=O)c1ccc(CCNC(=O)C2CCN(S(=O)(=O)c3cccc4cccnc34)CC2)cc1,Potency,39810.7,nM,4.4
CHEMBL3192411,COc1cc(/C=N/NP(=S)(c2ccccc2)c2ccccc2)ccc1O,Potency,1584.9,nM,5.8
CHEMBL1488971,CCOc1ccc(-c2nn(CC(=O)NC3CCCCC3)c3c2cnc2ccc(C)cc23)cc1,Potency,5623.4,nM,5.25
CHEMBL1576880,CN1CCc2ccccc2C1C1CCNCC1,Potency,631.0,nM,6.2
CHEMBL1410693,C=C1N2CCC(CC2)C1(O)c1ccccc1C.Cl,Potency,17782.8,nM,4.75
CHEMBL1517608,O=C(O)/C=C/C(=O)Nc1ccccc1SC(F)(F)F,Potency,3548.1,nM,5.45
CHEMBL1369141,Cc1ccn2c(Nc3c(C)cccc3C)c(-c3ccsc3)nc2c1,Potency,2818.4,nM,5.55
CHEMBL1460163,CSCCC(=O)N(C)CC1CCN(CCc2cccc(C(F)(F)F)c2)CC1,Potency,28183.8,nM,4.55
CHEMBL1408033,CCc1ccc(CNc2ccc(N3CCN(C(C)=O)CC3)cc2)cc1,Potency,707.9,nM,6.15
CHEMBL1497176,COCCn1c(SCC(=O)NCCc2ccccc2)nc2c3ccccc3nc-2c1O,Potency,22387.2,nM,4.65
CHEMBL2068465,CC(C)(O/N=C(/C(=O)NCB(O)O)c1csc(N)n1)C(=O)O,Ki,20.0,nM,7.7
CHEMBL6286,CC1(C)[C@H](C(=O)O)N2C(=O)C(C/C=C/C=O)[C@H]2S1(=O)=O,IC50,17000.0,nM,4.77
CHEMBL3190986,O=C(CCSc1nc2ccccc2s1)N/N=C/c1c(O)ccc2ccccc12,Potency,5011.9,nM,5.3
CHEMBL1477144,COc1cccc(NC(=O)CC2Oc3ccccc3NC2=O)c1,Potency,100000.0,nM,4.0
CHEMBL1575169,CN(CCC#N)S(=O)(=O)c1ccc2ncc(C(=O)NCCc3ccccc3)c(O)c2c1,Potency,3548.1,nM,5.45
CHEMBL1329013,Cc1ccc(C(=O)Nc2ccccc2C(=O)NCC2CCCO2)cc1,Potency,3162.3,nM,5.5
CHEMBL1396538,Cc1c2cnn(-c3ccccc3)c(=O)c2c(C)n1C(C)C(=O)Nc1ccccc1C(F)(F)F,Potency,1412.5,nM,5.85
CHEMBL1556578,O=C(c1cc(O)nc2ccccc12)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,Potency,89125.1,nM,4.05
CHEMBL1341580,Cn1c(=O)c2c(nc(SCCCC#N)n2Cc2ccccc2F)n(C)c1=O,Potency,316.2,nM,6.5
CHEMBL1439424,Cc1ccc(C)c(N(C)S(=O)(=O)c2cccc3nsnc23)c1,Potency,3981.1,nM,5.4
CHEMBL1514682,COc1ccc(C2=NCCn3nc4cc(OC)ccc4c32)cc1,Potency,39810.7,nM,4.4
CHEMBL1421066,COc1ccc(-c2noc(CCC(=O)O)n2)cc1,Potency,631.0,nM,6.2
CHEMBL1332047,O=C(NCc1cccnc1)C(=O)NCC1OCCN1S(=O)(=O)c1ccc(Cl)cc1,Potency,50118.7,nM,4.3
CHEMBL1371691,CCOC(=O)c1oc2ccc(Cl)cc2c1NC(C)=O,Potency,2511.9,nM,5.6
CHEMBL1517914,Cn1ncc(Br)c1C(=O)NC1CCCC1,Potency,79432.8,nM,4.1
